ticker,fiscal_year,report_date,revenue,gross_profit,ebit,net_income,interest_expense,tax_expense,total_assets,total_equity,total_debt,cash,goodwill,intangible_assets,right_of_use_assets,lease_liabilities,capex,gross_margin,invested_capital,nopat,roic,effective_tax_rate,currency,accounting_std,source,fetched_at,t_k
IBE.MC,2021,2021-12-31 00:00:00,,,,,,,,,,,,,,,,,,,,0.25,EUR,IFRS,yfinance,2026-03-30 10:12:00.026429,
IBE.MC,2022,2022-12-31 00:00:00,53949000000.0,20199000000.0,7991000000.0,4339000000.0,1699000000.0,,150114000000.0,41119000000.0,36302000000.0,4608000000.0,8189000000.0,11929000000.0,,,,0.3744091642106434,64624000000.0,5993250000.0,0.09274031319633573,0.25,EUR,IFRS,yfinance,2026-03-30 10:12:00.026429,
IBE.MC,2023,2023-12-31 00:00:00,49335000000.0,23302000000.0,9096000000.0,4803000000.0,2071000000.0,,150033000000.0,43111000000.0,46740000000.0,3019000000.0,8375000000.0,11880000000.0,,,,0.4723218810175332,78457000000.0,6822000000.0,0.08695208840511363,0.25,EUR,IFRS,yfinance,2026-03-30 10:12:00.026429,
IBE.MC,2024,2024-12-31 00:00:00,44739000000.0,23876000000.0,10114000000.0,5612000000.0,1997000000.0,,158293000000.0,47125000000.0,40737000000.0,4082000000.0,8618000000.0,11637000000.0,,,,0.5336730816513556,75162000000.0,7585500000.0,0.10092200846172268,0.25,EUR,IFRS,yfinance,2026-03-30 10:12:00.026429,
IBE.MC,2025,2025-12-31 00:00:00,44075556000.0,25220861000.0,11237663000.0,6284981000.0,3140936000.0,,160761565000.0,50068066000.0,42159512000.0,3669555000.0,8389188000.0,13850961000.0,,,,0.5722187826740064,80168835000.0,8428247250.0,0.10513121776061733,0.25,EUR,IFRS,yfinance,2026-03-30 10:12:00.026429,
