ticker,fiscal_year,report_date,revenue,gross_profit,ebit,net_income,interest_expense,tax_expense,total_assets,total_equity,total_debt,cash,goodwill,intangible_assets,right_of_use_assets,lease_liabilities,capex,gross_margin,invested_capital,nopat,roic,effective_tax_rate,currency,accounting_std,source,fetched_at,t_k
HUBB,2021,,1100100000.0,289900000.0,532300000.0,399500000.0,,,5281500000.0,2229800000.0,,286200000.0,1871300000.0,,,,,0.26352149804563224,,420517000.0,,0.21,USD,GAAP,edgar,2026-03-16 09:56:20.453157,
HUBB,2022,,4947900000.0,1471600000.0,709100000.0,545900000.0,,,5402600000.0,2360900000.0,,440500000.0,1970500000.0,,,,,0.2974191070959397,,560189000.0,,0.21,USD,GAAP,edgar,2026-03-16 09:56:20.453157,
HUBB,2023,,5372900000.0,1877000000.0,1027400000.0,751400000.0,,,7081100000.0,2877000000.0,2038200000.0,336100000.0,2533400000.0,,,,,0.3493457909136593,2045700000.0,811646000.0,0.39675710025908,0.21,USD,GAAP,edgar,2026-03-16 09:56:20.453157,
HUBB,2024,,1334300000.0,452200000.0,1093100000.0,198200000.0,,,6847700000.0,3396200000.0,1442700000.0,329100000.0,2500800000.0,,,,,0.3389042943865697,2009000000.0,863549000.0,0.42984021901443503,0.21,USD,GAAP,edgar,2026-03-16 09:56:20.453157,
HUBB,2025,,1492700000.0,525100000.0,1208800000.0,224200000.0,,,8228800000.0,3847900000.0,,482500000.0,3060800000.0,,,,,0.35177865612648224,,954952000.0,,0.21,USD,GAAP,edgar,2026-03-16 09:56:20.453157,
