ticker,fiscal_year,report_date,revenue,gross_profit,ebit,net_income,interest_expense,tax_expense,total_assets,total_equity,total_debt,cash,goodwill,intangible_assets,right_of_use_assets,lease_liabilities,capex,gross_margin,invested_capital,nopat,roic,effective_tax_rate,currency,accounting_std,source,fetched_at,t_k
ITRI,2021,,1981572000.0,573169000.0,-79299000.0,-81255000.0,28638000.0,,2393790000.0,1116077000.0,460000000.0,162579000.0,1098975000.0,92529000.0,,,34682000.0,0.28924964624045957,314523000.0,-62646210.0,-0.1991784702549575,0.21,USD,GAAP,edgar,2026-04-06 10:04:12.173376,
ITRI,2022,,1795564000.0,522189000.0,-7439000.0,-9732000.0,6724000.0,,2378078000.0,1168473000.0,460000000.0,202007000.0,1038721000.0,64941000.0,,,19747000.0,0.29082171395728584,387745000.0,-5876810.0,-0.015156378547756902,0.21,USD,GAAP,edgar,2026-04-06 10:04:12.173376,
ITRI,2023,,2173633000.0,713908000.0,128867000.0,96923000.0,8349000.0,,2604263000.0,1310911000.0,460000000.0,302049000.0,1052504000.0,46282000.0,,,26884000.0,0.32843998963946536,416358000.0,101804930.0,0.2445129672061063,0.21,USD,GAAP,edgar,2026-04-06 10:04:12.173376,
ITRI,2024,,2440837000.0,839317000.0,264110000.0,239105000.0,,,3407623000.0,1390600000.0,1265000000.0,1051237000.0,1052130000.0,43109000.0,,,30562000.0,0.3438644202787814,552233000.0,208646900.0,0.37782403442025375,0.21,USD,GAAP,edgar,2026-04-06 10:04:12.173376,
ITRI,2025,,2367194000.0,892118000.0,313068000.0,301055000.0,,,3720707000.0,1716596000.0,1265000000.0,1020397000.0,1344983000.0,83337000.0,,,22891000.0,0.37686729520267453,616216000.0,247323720.0,0.401358809248705,0.21,USD,GAAP,edgar,2026-04-06 10:04:12.173376,
